"from","to","weight"
"FOOD00050 _ FDB003636 _ Manganese","FOOD00067 _ FDB003521 _ Potassium",0.232653531
"FOOD00050 _ FDB003636 _ Manganese","FOOD00076 _ FDB003521 _ Potassium",0.727626309
"FOOD00050 _ FDB003636 _ Manganese","FOOD00069 _ FDB003521 _ Potassium",0.541520396
"FOOD00050 _ FDB003636 _ Manganese","FOOD00070 _ FDB003513 _ Calcium",0.11723815
"FOOD00050 _ FDB003636 _ Manganese","FOOD00070 _ FDB003521 _ Potassium",0.732738435
"FOOD00050 _ FDB003636 _ Manganese","FOOD00053 _ FDB003521 _ Potassium",0.184108975
"FOOD00050 _ FDB003636 _ Manganese","FOOD00054 _ FDB003521 _ Potassium",0.205311105
"FOOD00050 _ FDB003636 _ Manganese","FOOD00051 _ FDB003513 _ Calcium",0.140689751
"FOOD00050 _ FDB003636 _ Manganese","FOOD00051 _ FDB003521 _ Potassium",0.143123787
"FOOD00050 _ FDB003636 _ Manganese","FOOD00056 _ FDB003521 _ Potassium",0.14676816
"FOOD00050 _ FDB003717 _ Sulfur","FOOD00066 _ FDB003521 _ Potassium",0.111645688
"FOOD00050 _ FDB003717 _ Sulfur","FOOD00067 _ FDB003513 _ Calcium",0.148847647
"FOOD00050 _ FDB003717 _ Sulfur","FOOD00067 _ FDB003521 _ Potassium",0.232653531
"FOOD00050 _ FDB003717 _ Sulfur","FOOD00076 _ FDB003521 _ Potassium",0.727626309
"FOOD00050 _ FDB003717 _ Sulfur","FOOD00069 _ FDB003521 _ Potassium",0.541520396
"FOOD00050 _ FDB003717 _ Sulfur","FOOD00070 _ FDB003513 _ Calcium",0.11723815
"FOOD00050 _ FDB003717 _ Sulfur","FOOD00070 _ FDB003521 _ Potassium",0.732738435
"FOOD00050 _ FDB003717 _ Sulfur","FOOD00054 _ FDB003521 _ Potassium",0.205311105
"FOOD00050 _ FDB003717 _ Sulfur","FOOD00056 _ FDB003521 _ Potassium",0.14676816
"FOOD00050 _ FDB003717 _ Sulfur","FOOD00051 _ FDB003513 _ Calcium",0.140689751
"FOOD00050 _ FDB003717 _ Sulfur","FOOD00051 _ FDB003521 _ Potassium",0.143123787
"FOOD00050 _ FDB003717 _ Sulfur","FOOD00053 _ FDB003521 _ Potassium",0.184108975
"FOOD00050 _ FDB003729 _ Zinc","FOOD00066 _ FDB003521 _ Potassium",0.111645688
"FOOD00050 _ FDB003729 _ Zinc","FOOD00067 _ FDB003513 _ Calcium",0.148847647
"FOOD00050 _ FDB003729 _ Zinc","FOOD00067 _ FDB003521 _ Potassium",0.232653531
"FOOD00050 _ FDB003729 _ Zinc","FOOD00076 _ FDB003521 _ Potassium",0.727626309
"FOOD00050 _ FDB003729 _ Zinc","FOOD00069 _ FDB003521 _ Potassium",0.541520396
"FOOD00050 _ FDB003729 _ Zinc","FOOD00070 _ FDB003513 _ Calcium",0.11723815
"FOOD00050 _ FDB003729 _ Zinc","FOOD00070 _ FDB003521 _ Potassium",0.732738435
"FOOD00050 _ FDB003729 _ Zinc","FOOD00054 _ FDB003521 _ Potassium",0.205311105
"FOOD00050 _ FDB003729 _ Zinc","FOOD00056 _ FDB003521 _ Potassium",0.14676816
"FOOD00050 _ FDB003729 _ Zinc","FOOD00053 _ FDB003521 _ Potassium",0.184108975
"FOOD00050 _ FDB003729 _ Zinc","FOOD00051 _ FDB003513 _ Calcium",0.140689751
"FOOD00050 _ FDB003729 _ Zinc","FOOD00051 _ FDB003521 _ Potassium",0.143123787
"FOOD00050 _ FDB003780 _ Mercury","FOOD00066 _ FDB003521 _ Potassium",0.111645688
"FOOD00050 _ FDB003780 _ Mercury","FOOD00067 _ FDB003513 _ Calcium",0.148847647
"FOOD00050 _ FDB003780 _ Mercury","FOOD00067 _ FDB003521 _ Potassium",0.232653531
"FOOD00050 _ FDB003780 _ Mercury","FOOD00076 _ FDB003521 _ Potassium",0.727626309
"FOOD00050 _ FDB003780 _ Mercury","FOOD00069 _ FDB003521 _ Potassium",0.541520396
"FOOD00050 _ FDB003780 _ Mercury","FOOD00070 _ FDB003513 _ Calcium",0.11723815
"FOOD00050 _ FDB003780 _ Mercury","FOOD00070 _ FDB003521 _ Potassium",0.732738435
"FOOD00050 _ FDB003780 _ Mercury","FOOD00054 _ FDB003521 _ Potassium",0.205311105
"FOOD00050 _ FDB003780 _ Mercury","FOOD00056 _ FDB003521 _ Potassium",0.14676816
"FOOD00050 _ FDB003780 _ Mercury","FOOD00053 _ FDB003521 _ Potassium",0.184108975
"FOOD00050 _ FDB003780 _ Mercury","FOOD00051 _ FDB003521 _ Potassium",0.143123787
"FOOD00050 _ FDB003780 _ Mercury","FOOD00051 _ FDB003513 _ Calcium",0.140689751
"FOOD00050 _ FDB008781 _ 3-Phenyl-2-propenal","FOOD00051 _ FDB008781 _ 3-Phenyl-2-propenal",0.447067794
"FOOD00050 _ FDB016251 _ Iron","FOOD00066 _ FDB003521 _ Potassium",0.111645688
"FOOD00050 _ FDB016251 _ Iron","FOOD00067 _ FDB003513 _ Calcium",0.148847647
"FOOD00050 _ FDB016251 _ Iron","FOOD00067 _ FDB003521 _ Potassium",0.232653531
"FOOD00050 _ FDB016251 _ Iron","FOOD00076 _ FDB003521 _ Potassium",0.727626309
"FOOD00050 _ FDB016251 _ Iron","FOOD00069 _ FDB003521 _ Potassium",0.541520396
"FOOD00050 _ FDB016251 _ Iron","FOOD00070 _ FDB003513 _ Calcium",0.11723815
"FOOD00050 _ FDB016251 _ Iron","FOOD00070 _ FDB003521 _ Potassium",0.732738435
"FOOD00050 _ FDB016251 _ Iron","FOOD00054 _ FDB003521 _ Potassium",0.205311105
"FOOD00050 _ FDB016251 _ Iron","FOOD00056 _ FDB003521 _ Potassium",0.14676816
"FOOD00050 _ FDB016251 _ Iron","FOOD00051 _ FDB003513 _ Calcium",0.140689751
"FOOD00050 _ FDB016251 _ Iron","FOOD00051 _ FDB003521 _ Potassium",0.143123787
"FOOD00050 _ FDB016251 _ Iron","FOOD00053 _ FDB003521 _ Potassium",0.184108975
"FOOD00051 _ FDB000887 _ Cinnamyl alcohol","FOOD00051 _ FDB008781 _ 3-Phenyl-2-propenal",0.320971749538462
"FOOD00051 _ FDB003513 _ Calcium","FOOD00066 _ FDB016251 _ Iron",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00067 _ FDB003513 _ Calcium",0.148847647
"FOOD00051 _ FDB003513 _ Calcium","FOOD00066 _ FDB003636 _ Manganese",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00067 _ FDB003516 _ Chromium",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00065 _ FDB013400 _ Selenium",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00065 _ FDB013444 _ Nickel",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00065 _ FDB016251 _ Iron",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00066 _ FDB003729 _ Zinc",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00066 _ FDB003513 _ Calcium",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00066 _ FDB003520 _ Phosphorus",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00066 _ FDB003521 _ Potassium",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00066 _ FDB003523 _ Sodium",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00066 _ FDB003582 _ Copper",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00067 _ FDB003520 _ Phosphorus",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00068 _ FDB003523 _ Sodium",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00067 _ FDB003523 _ Sodium",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00067 _ FDB016251 _ Iron",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00068 _ FDB003513 _ Calcium",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00068 _ FDB003516 _ Chromium",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00068 _ FDB003520 _ Phosphorus",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00068 _ FDB003521 _ Potassium",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00067 _ FDB003521 _ Potassium",0.232653531
"FOOD00051 _ FDB003513 _ Calcium","FOOD00067 _ FDB003575 _ Boron",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00067 _ FDB003581 _ Cobalt",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00067 _ FDB003582 _ Copper",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00067 _ FDB003636 _ Manganese",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00067 _ FDB003729 _ Zinc",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00067 _ FDB013444 _ Nickel",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00062 _ FDB003523 _ Sodium",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00062 _ FDB003570 _ Aluminum",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00062 _ FDB003575 _ Boron",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00062 _ FDB003581 _ Cobalt",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00062 _ FDB003582 _ Copper",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00062 _ FDB003636 _ Manganese",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00062 _ FDB003653 _ Molybdenum",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00062 _ FDB003713 _ Silicon",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00062 _ FDB003717 _ Sulfur",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00062 _ FDB003722 _ Tin",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00062 _ FDB003727 _ Uranium",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00062 _ FDB003729 _ Zinc",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00062 _ FDB003763 _ Arsenic",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00062 _ FDB003766 _ Cadmium",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00062 _ FDB003777 _ Lead",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00062 _ FDB003780 _ Mercury",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00062 _ FDB003792 _ Vanadium",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00062 _ FDB003521 _ Potassium",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00062 _ FDB003520 _ Phosphorus",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00062 _ FDB003516 _ Chromium",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00062 _ FDB003513 _ Calcium",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00061 _ FDB016251 _ Iron",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00062 _ FDB013400 _ Selenium",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00062 _ FDB013444 _ Nickel",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00065 _ FDB003581 _ Cobalt",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00065 _ FDB003582 _ Copper",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00065 _ FDB003636 _ Manganese",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00065 _ FDB003653 _ Molybdenum",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00065 _ FDB003713 _ Silicon",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00065 _ FDB003717 _ Sulfur",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00065 _ FDB003729 _ Zinc",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00065 _ FDB003763 _ Arsenic",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00065 _ FDB003766 _ Cadmium",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00065 _ FDB003777 _ Lead",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00065 _ FDB003575 _ Boron",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00065 _ FDB003780 _ Mercury",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00065 _ FDB004188 _ Silver",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00065 _ FDB004181 _ Lithium",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00065 _ FDB003570 _ Aluminum",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00065 _ FDB003521 _ Potassium",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00062 _ FDB016246 _ Gold",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00062 _ FDB016251 _ Iron",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00063 _ FDB003582 _ Copper",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00063 _ FDB003636 _ Manganese",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00065 _ FDB003523 _ Sodium",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00065 _ FDB003513 _ Calcium",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00065 _ FDB003516 _ Chromium",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00065 _ FDB003520 _ Phosphorus",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00068 _ FDB003575 _ Boron",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00068 _ FDB003582 _ Copper",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00072 _ FDB013400 _ Selenium",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00072 _ FDB013444 _ Nickel",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00072 _ FDB016251 _ Iron",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00074 _ FDB016251 _ Iron",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00076 _ FDB003513 _ Calcium",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00076 _ FDB003520 _ Phosphorus",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00076 _ FDB003521 _ Potassium",0.727626309
"FOOD00051 _ FDB003513 _ Calcium","FOOD00076 _ FDB003523 _ Sodium",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00076 _ FDB003582 _ Copper",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00076 _ FDB003636 _ Manganese",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00076 _ FDB003763 _ Arsenic",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00076 _ FDB003780 _ Mercury",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00074 _ FDB003513 _ Calcium",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00074 _ FDB003516 _ Chromium",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00074 _ FDB003520 _ Phosphorus",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00074 _ FDB003521 _ Potassium",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00074 _ FDB003523 _ Sodium",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00074 _ FDB003581 _ Cobalt",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00074 _ FDB003582 _ Copper",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00074 _ FDB003636 _ Manganese",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00074 _ FDB003729 _ Zinc",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00074 _ FDB003575 _ Boron",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00068 _ FDB003581 _ Cobalt",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00068 _ FDB016251 _ Iron",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00069 _ FDB003513 _ Calcium",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00069 _ FDB003520 _ Phosphorus",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00069 _ FDB003521 _ Potassium",0.541520396
"FOOD00051 _ FDB003513 _ Calcium","FOOD00069 _ FDB003523 _ Sodium",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00069 _ FDB003575 _ Boron",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00069 _ FDB016251 _ Iron",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00070 _ FDB003513 _ Calcium",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00070 _ FDB003516 _ Chromium",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00068 _ FDB003636 _ Manganese",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00068 _ FDB003729 _ Zinc",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00070 _ FDB003520 _ Phosphorus",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00068 _ FDB013444 _ Nickel",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00070 _ FDB003521 _ Potassium",0.732738435
"FOOD00051 _ FDB003513 _ Calcium","FOOD00070 _ FDB003523 _ Sodium",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00070 _ FDB003570 _ Aluminum",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00072 _ FDB003513 _ Calcium",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00072 _ FDB003516 _ Chromium",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00072 _ FDB003520 _ Phosphorus",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00072 _ FDB003521 _ Potassium",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00072 _ FDB003523 _ Sodium",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00072 _ FDB003570 _ Aluminum",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00072 _ FDB003575 _ Boron",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00072 _ FDB003581 _ Cobalt",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00072 _ FDB003582 _ Copper",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00072 _ FDB003653 _ Molybdenum",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00072 _ FDB003713 _ Silicon",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00072 _ FDB003717 _ Sulfur",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00072 _ FDB003722 _ Tin",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00072 _ FDB003729 _ Zinc",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00072 _ FDB003763 _ Arsenic",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00072 _ FDB003766 _ Cadmium",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00072 _ FDB003777 _ Lead",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00072 _ FDB003780 _ Mercury",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00072 _ FDB003636 _ Manganese",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00072 _ FDB004181 _ Lithium",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00070 _ FDB003581 _ Cobalt",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00070 _ FDB003636 _ Manganese",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00070 _ FDB003713 _ Silicon",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00070 _ FDB003722 _ Tin",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00070 _ FDB016251 _ Iron",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00061 _ FDB013444 _ Nickel",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00076 _ FDB003729 _ Zinc",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00054 _ FDB003513 _ Calcium",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00054 _ FDB003520 _ Phosphorus",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00054 _ FDB003521 _ Potassium",0.205311105
"FOOD00051 _ FDB003513 _ Calcium","FOOD00054 _ FDB003523 _ Sodium",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00053 _ FDB016251 _ Iron",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00056 _ FDB003513 _ Calcium",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00056 _ FDB003516 _ Chromium",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00056 _ FDB003520 _ Phosphorus",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00056 _ FDB003523 _ Sodium",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00056 _ FDB003570 _ Aluminum",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00056 _ FDB003575 _ Boron",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00056 _ FDB003582 _ Copper",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00056 _ FDB003636 _ Manganese",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00056 _ FDB003713 _ Silicon",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00056 _ FDB003717 _ Sulfur",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00056 _ FDB003729 _ Zinc",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00056 _ FDB003763 _ Arsenic",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00056 _ FDB003521 _ Potassium",0.14676816
"FOOD00051 _ FDB003513 _ Calcium","FOOD00054 _ FDB016251 _ Iron",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00051 _ FDB016251 _ Iron",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00051 _ FDB013444 _ Nickel",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00051 _ FDB003520 _ Phosphorus",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00051 _ FDB003521 _ Potassium",0.143123787
"FOOD00051 _ FDB003513 _ Calcium","FOOD00051 _ FDB003523 _ Sodium",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00051 _ FDB003575 _ Boron",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00051 _ FDB003581 _ Cobalt",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00051 _ FDB003582 _ Copper",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00051 _ FDB003636 _ Manganese",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00051 _ FDB003717 _ Sulfur",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00051 _ FDB003729 _ Zinc",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00052 _ FDB016251 _ Iron",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00053 _ FDB003513 _ Calcium",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00053 _ FDB003521 _ Potassium",0.184108975
"FOOD00051 _ FDB003513 _ Calcium","FOOD00053 _ FDB003523 _ Sodium",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00053 _ FDB003582 _ Copper",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00053 _ FDB003729 _ Zinc",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00053 _ FDB003520 _ Phosphorus",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00052 _ FDB003513 _ Calcium",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00052 _ FDB003520 _ Phosphorus",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00052 _ FDB003521 _ Potassium",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00052 _ FDB003523 _ Sodium",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00052 _ FDB003575 _ Boron",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00052 _ FDB003582 _ Copper",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00052 _ FDB003729 _ Zinc",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00052 _ FDB003636 _ Manganese",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00051 _ FDB003516 _ Chromium",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00057 _ FDB013400 _ Selenium",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00057 _ FDB013444 _ Nickel",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00061 _ FDB003513 _ Calcium",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00061 _ FDB003516 _ Chromium",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00061 _ FDB003520 _ Phosphorus",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00061 _ FDB003521 _ Potassium",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00061 _ FDB003523 _ Sodium",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00061 _ FDB003575 _ Boron",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00061 _ FDB003581 _ Cobalt",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00061 _ FDB003582 _ Copper",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00061 _ FDB003729 _ Zinc",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00061 _ FDB003636 _ Manganese",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00057 _ FDB016251 _ Iron",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00059 _ FDB003513 _ Calcium",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00059 _ FDB003520 _ Phosphorus",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00059 _ FDB016251 _ Iron",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00056 _ FDB013444 _ Nickel",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00057 _ FDB003513 _ Calcium",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00057 _ FDB003516 _ Chromium",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00057 _ FDB003520 _ Phosphorus",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00057 _ FDB003521 _ Potassium",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00057 _ FDB003523 _ Sodium",0.140689751
"FOOD00051 _ FDB003513 _ Calcium","FOOD00057 _ FDB003570 _ Aluminum",0.140689751
